Year,Month,Day,Closing_price
1993,2,11,188.04
1993,2,10,187.63
1993,2,9,184.74
1993,2,8,183.33
1993,2,5,180.57
1993,2,4,177.9
1993,2,3,175.98
1993,2,2,177.5
1993,2,1,177.9
1993,1,29,174.12
1993,1,28,171.49
1993,1,27,174.05
1993,1,26,174.37
1993,1,25,173.62
1993,1,22,177.93
1993,1,21,180.07
1993,1,20,181.54
1993,1,19,182.1
1993,1,18,181.65
1993,1,15,180.3
1993,1,14,179.22
1993,1,13,180.99
1993,1,12,182
1993,1,11,183.41
1993,1,8,184.93
1993,1,7,185.44
1993,1,5,188.1
1993,1,4,183.07
1992,12,30,179.63
1992,12,29,179.8
1992,12,28,181.12
1992,12,23,180.67
1992,12,22,180
1992,12,21,181.36
1992,12,18,176.63
1992,12,17,170.94
1992,12,16,169.75
1992,12,15,172.38
1992,12,14,174.39
1992,12,11,173.4
1992,12,10,177.02
1992,12,9,176.3
1992,12,8,173.77
1992,12,7,170.94
1992,12,4,169.16
1992,12,3,172.41
1992,12,2,173.45
1992,12,1,175.63
1992,11,30,177.09
1992,11,27,174.18
1992,11,26,170.91
1992,11,25,172.44
1992,11,24,166.93
1992,11,23,167.46
1992,11,20,162.6
1992,11,19,148.44
1992,11,18,141.55
1992,11,17,140.72
1992,11,16,141.27
1992,11,13,139.17
1992,11,12,137.79
1992,11,11,139.2
1992,11,10,142.49
1992,11,9,142.21
1992,11,6,139.74
1992,11,5,139.16
1992,11,4,140.4
1992,11,3,140.96
1992,11,2,137.54
1992,10,30,136.08
1992,10,29,137.09
1992,10,28,139.56
1992,10,27,139.86
1992,10,26,139.47
1992,10,23,139.71
1992,10,22,135.32
1992,10,21,132.92
1992,10,20,131.48
1992,10,19,126.26
1992,10,16,126.69
1992,10,15,126.82
1992,10,14,129.15
1992,10,13,129.13
1992,10,12,127.23
1992,10,9,128.78
1992,10,8,126.04
1992,10,7,126.24
1992,10,6,123.6
1992,10,5,122.7
1992,10,2,130.71
1992,10,1,134.21
1992,9,30,134.34
1992,9,29,126.62
1992,9,28,128.81
1992,9,25,134.14
1992,9,24,136.62
1992,9,23,135.88
1992,9,22,141.12
1992,9,21,143.16
1992,9,18,146.25
1992,9,17,140.88
1992,9,16,141.51
1992,9,15,141.65
1992,9,14,144.38
1992,9,11,136.35
1992,9,10,133.67
1992,9,9,134.1
1992,9,8,137.55
1992,9,7,141.55
1992,9,4,142.62
1992,9,3,142.01
1992,9,2,139.76
1992,9,1,140.66
1992,8,31,144.29
1992,8,28,145.92
1992,8,27,147.7
1992,8,26,140.39
1992,8,25,135.57
1992,8,24,139.36
1992,8,21,144.9
1992,8,20,146.11
1992,8,19,147.27
1992,8,18,148.9
1992,8,17,151.55
1992,8,14,152.02
1992,8,13,150.46
1992,8,12,149.91
1992,8,11,152.85
1992,8,10,153.48
1992,8,7,157.31
1992,8,6,159.33
1992,8,5,160.12
1992,8,4,160.46
1992,8,3,159.26
1992,7,31,159.7
1992,7,30,158.73
1992,7,29,160.62
1992,7,28,158.63
1992,7,27,156.08
1992,7,24,154.41
1992,7,23,155.13
1992,7,22,157.46
1992,7,21,159.94
1992,7,20,157.16
1992,7,17,162.51
1992,7,16,165.01
1992,7,15,164.74
1992,7,14,164.8
1992,7,13,164.52
1992,7,10,166.94
1992,7,9,164.77
1992,7,8,163.74
1992,7,7,165.71
1992,7,6,167.63
1992,7,3,169.57
1992,7,2,169.93
1992,7,1,167.46
1992,6,30,169
1992,6,29,168.46
1992,6,26,170.41
1992,6,25,171.3
1992,6,24,172.4
1992,6,23,171.06
1992,6,22,171.28
1992,6,18,171.93
1992,6,17,174.11
1992,6,16,176.31
1992,6,15,175.96
1992,6,12,174.85
1992,6,11,177.23
1992,6,10,177.7
1992,6,9,177.6
1992,6,5,180.21
1992,6,4,181.26
1992,6,3,181.92
1992,6,2,183.77
1992,6,1,185.04
1992,5,29,183.16
1992,5,27,181.71
1992,5,26,182.73
1992,5,25,184.29
1992,5,22,185
1992,5,21,184.73
1992,5,20,184.65
1992,5,19,183.88
1992,5,18,183.6
1992,5,15,180.51
1992,5,14,182.98
1992,5,13,184.39
1992,5,12,183.72
1992,5,11,184.66
1992,5,8,183.98
1992,5,7,184.14
1992,5,6,183.46
1992,5,5,181.5
1992,5,4,180.43
1992,4,30,179.16
1992,4,29,179.11
1992,4,28,179.34
1992,4,27,180.2
1992,4,24,180.15
1992,4,23,179.57
1992,4,22,178.12
1992,4,21,179.64
1992,4,16,180.48
1992,4,15,179.68
1992,4,14,177.35
1992,4,13,175.99
1992,4,10,177.48
1992,4,9,174.59
1992,4,8,176.24
1992,4,7,179.41
1992,4,6,180.34
1992,4,3,177.45
1992,4,2,180.47
1992,4,1,180.58
1992,3,31,181.74
1992,3,30,182.14
1992,3,27,183.16
1992,3,26,182.63
1992,3,25,184.39
1992,3,24,182.43
1992,3,23,181.9
1992,3,20,183.61
1992,3,19,183.71
1992,3,18,182.73
1992,3,17,179.49
1992,3,16,179.43
1992,3,13,179.1
1992,3,12,176.76
1992,3,11,178.84
1992,3,10,179.58
1992,3,9,179.65
1992,3,6,179.74
1992,3,5,179.08
1992,3,4,179.14
1992,3,3,177.61
1992,3,2,176.01
1992,2,28,174.1
1992,2,27,172.93
1992,2,26,171.27
1992,2,25,170.47
1992,2,24,171.22
1992,2,21,170.56
1992,2,20,169.35
1992,2,19,170.34
1992,2,18,171.73
1992,2,17,172.06
1992,2,14,171.44
1992,2,13,173.43
1992,2,12,174.5
1992,2,11,175.38
1992,2,10,173.92
1992,2,7,176.43
1992,2,6,176.53
1992,2,5,178.32
1992,2,4,176.15
1992,2,3,174.33
1992,1,31,176
1992,1,30,175.49
1992,1,29,176.66
1992,1,28,178.65
1992,1,27,179.58
1992,1,24,178.78
1992,1,23,177.75
1992,1,22,175.41
1992,1,21,176.51
1992,1,20,178.64
1992,1,17,177.83
1992,1,16,177.57
1992,1,15,176.27
1992,1,14,172.51
1992,1,13,172.55
1992,1,10,172.29
1992,1,9,171.53
1992,1,8,168.16
1992,1,7,168.06
1992,1,3,167.32
1992,1,2,166.19
1991,12,30,166.88
1991,12,27,165.74
1991,12,23,158.93
1991,12,20,157.13
1991,12,19,158.16
1991,12,18,161.65
1991,12,17,161.2
1991,12,16,160.72
1991,12,13,163.71
1991,12,12,163
1991,12,11,162.96
1991,12,10,163.95
1991,12,9,164.53
1991,12,6,166.9
1991,12,5,164.26
1991,12,4,166.66
1991,12,3,167.49
1991,12,2,167.14
1991,11,29,171.1
1991,11,28,169.71
1991,11,27,168.54
1991,11,26,169.46
1991,11,25,165.98
1991,11,22,168.53
1991,11,21,171.65
1991,11,20,170.8
1991,11,19,171.03
1991,11,18,172.05
1991,11,15,176.66
1991,11,14,177.94
1991,11,13,182.15
1991,11,12,182.39
1991,11,11,183.34
1991,11,8,182.47
1991,11,7,183.04
1991,11,6,184.47
1991,11,5,185.44
1991,11,4,185.64
1991,11,1,185.88
1991,10,31,186.04
1991,10,30,185.98
1991,10,29,184.58
1991,10,28,182.77
1991,10,25,182.42
1991,10,24,183.18
1991,10,23,182.65
1991,10,22,182.57
1991,10,21,183.06
1991,10,18,180.66
1991,10,17,178.39
1991,10,16,178.47
1991,10,15,176.26
1991,10,14,179.94
1991,10,11,181.55
1991,10,10,180.92
1991,10,9,182.29
1991,10,8,181.23
1991,10,7,184.22
1991,10,4,187.25
1991,10,3,188.91
1991,10,2,186.31
1991,10,1,188.27
1991,9,30,188.12
1991,9,27,187.4
1991,9,26,190.27
1991,9,25,194.01
1991,9,24,195.06
1991,9,23,195.73
1991,9,20,195.34
1991,9,19,196.63
1991,9,18,198.33
1991,9,17,199
1991,9,16,198.59
1991,9,13,200.36
1991,9,12,201.81
1991,9,11,200.13
1991,9,10,198.23
1991,9,9,195.46
1991,9,6,194.84
1991,9,5,195.87
1991,9,4,195.68
1991,9,3,199.55
1991,9,2,200.92
1991,8,30,201.94
1991,8,29,201.24
1991,8,28,199.87
1991,8,27,198.6
1991,8,26,200.49
1991,8,23,197.26
1991,8,22,199.29
1991,8,21,199.39
1991,8,20,193.56
1991,8,19,188.81
1991,8,16,201.87
1991,8,15,202.83
1991,8,14,201.76
1991,8,13,199.75
1991,8,12,199.4
1991,8,9,199.53
1991,8,8,198.12
1991,8,7,196.41
1991,8,6,198.68
1991,8,5,202.86
1991,8,2,204.7
1991,8,1,205.53
1991,7,31,203.56
1991,7,30,202
1991,7,29,200.9
1991,7,26,199.9
1991,7,25,200.75
1991,7,24,204.02
1991,7,23,206.09
1991,7,22,206.81
1991,7,19,207.53
1991,7,18,207.16
1991,7,17,207.18
1991,7,16,208.57
1991,7,15,207.92
1991,7,12,208
1991,7,11,208.99
1991,7,10,206.9
1991,7,9,204.64
1991,7,8,203.23
1991,7,5,204.24
1991,7,4,203.99
1991,7,3,204.26
1991,7,2,204.84
1991,7,1,203.52
1991,6,28,203.51
1991,6,27,203.44
1991,6,26,202.27
1991,6,25,201.88
1991,6,24,203.37
1991,6,20,203.89
1991,6,19,204.68
1991,6,18,204.28
1991,6,17,203.3
1991,6,14,201.29
1991,6,13,202.15
1991,6,12,202.36
1991,6,11,201.44
1991,6,10,202.85
1991,6,7,203.47
1991,6,6,203.93
1991,6,5,204.49
1991,6,4,204.37
1991,6,3,205.48
1991,5,31,200.19
1991,5,30,198.67
1991,5,29,199.4
1991,5,28,198.04
1991,5,27,197.33
1991,5,24,194.56
1991,5,23,191.88
1991,5,22,190.61
1991,5,21,190.94
1991,5,17,184.34
1991,5,16,182.43
1991,5,15,182.36
1991,5,14,183.45
1991,5,13,182.77
1991,5,10,184.18
1991,5,8,182.2
1991,5,7,182.94
1991,5,6,182.95
1991,5,3,184.26
1991,5,2,184.83
1991,4,30,184.1
1991,4,29,184.89
1991,4,26,186.37
1991,4,25,187.08
1991,4,24,187.37
1991,4,23,187.3
1991,4,22,185.51
1991,4,19,188.06
1991,4,18,190.62
1991,4,17,191.21
1991,4,16,192.11
1991,4,15,193.02
1991,4,12,192.78
1991,4,11,190.27
1991,4,10,190.03
1991,4,9,191.27
1991,4,8,193.29
1991,4,5,195.56
1991,4,4,197.14
1991,4,3,196.99
1991,4,2,193.03
1991,3,28,193.29
1991,3,27,193.23
1991,3,26,190.89
1991,3,25,191.85
1991,3,22,192.98
1991,3,21,193.61
1991,3,20,193.28
1991,3,19,193.65
1991,3,18,199.6
1991,3,15,198.33
1991,3,14,197.17
1991,3,13,195.91
1991,3,12,194.78
1991,3,11,196.02
1991,3,8,196.36
1991,3,7,196.3
1991,3,6,193.9
1991,3,5,189.5
1991,3,4,188.02
1991,3,1,187.3
1991,2,28,188.46
1991,2,27,186.96
1991,2,26,185.99
1991,2,25,183.56
1991,2,22,178.87
1991,2,21,176.19
1991,2,20,176.35
1991,2,19,175.8
1991,2,18,173.38
1991,2,15,171.3
1991,2,14,166.77
1991,2,13,166.64
1991,2,12,167.49
1991,2,11,167.79
1991,2,8,168.17
1991,2,7,164.94
1991,2,6,169.67
1991,2,5,171.07
1991,2,4,171.75
1991,2,1,169.7
1991,1,31,168.69
1991,1,30,168.85
1991,1,29,167.35
1991,1,28,164.41
1991,1,25,157.31
1991,1,24,155.72
1991,1,23,153.55
1991,1,22,151.57
1991,1,21,149.62
1991,1,18,152.54
1991,1,17,152.71
1991,1,16,141.72
1991,1,15,139.72
1991,1,14,139.12
1991,1,11,143.38
1991,1,10,141.92
1991,1,9,141.79
1991,1,8,138.25
1991,1,7,140.48
1991,1,4,144.35
1991,1,3,145.18
1991,1,2,145.19
1990,12,28,150.33
1990,12,27,148.74
1990,12,21,149.22
1990,12,20,148.87
1990,12,19,152.51
1990,12,18,150.64
1990,12,17,151.49
1990,12,14,154.9
1990,12,13,155.67
1990,12,12,154.63
1990,12,11,156.36
1990,12,10,158.53
1990,12,7,158.19
1990,12,6,157.98
1990,12,5,152.74
1990,12,4,152.01
1990,12,3,152.33
1990,11,30,144.89
1990,11,29,142.07
1990,11,28,141.32
1990,11,27,139.28
1990,11,26,140.93
1990,11,23,142.46
1990,11,22,144.89
1990,11,21,146.56
1990,11,20,148.38
1990,11,19,150.21
1990,11,16,150.87
1990,11,15,150.91
1990,11,14,150.2
1990,11,13,152.94
1990,11,12,149.67
1990,11,9,147.95
1990,11,8,147.98
1990,11,7,150.25
1990,11,6,153.11
1990,11,5,153.27
1990,11,2,153.77
1990,11,1,153.98
1990,10,31,155.46
1990,10,30,156.42
1990,10,29,159.16
1990,10,26,161.09
1990,10,25,163.05
1990,10,24,162.26
1990,10,23,164.01
1990,10,22,162.09
1990,10,19,157.23
1990,10,18,157.38
1990,10,17,156.3
1990,10,16,163.26
1990,10,15,164.89
1990,10,12,164.4
1990,10,11,165.51
1990,10,10,165.87
1990,10,9,168.14
1990,10,8,168.94
1990,10,5,163.54
1990,10,4,167.2
1990,10,3,166.09
1990,10,2,170.87
1990,10,1,161.66
1990,9,28,151.13
1990,9,27,158.01
1990,9,26,161.91
1990,9,25,165.92
1990,9,24,172.14
1990,9,21,178.26
1990,9,20,182.04
1990,9,19,182.73
1990,9,18,182.41
1990,9,17,187.55
1990,9,14,190.06
1990,9,13,191.35
1990,9,12,191.29
1990,9,11,190.59
1990,9,10,192.22
1990,9,7,190.71
1990,9,6,190.6
1990,9,5,191.55
1990,9,4,191.4
1990,9,3,195.21
1990,8,31,197.02
1990,8,30,199.2
1990,8,29,197.79
1990,8,28,195.51
1990,8,27,195.29
1990,8,24,184.68
1990,8,23,181.67
1990,8,22,189.58
1990,8,21,190.16
1990,8,20,196.09
1990,8,17,200.72
1990,8,16,207.59
1990,8,15,209.65
1990,8,14,209.21
1990,8,13,207.09
1990,8,10,212.53
1990,8,9,212.6
1990,8,8,209.54
1990,8,7,212.69
1990,8,6,211.46
1990,8,3,223.71
1990,8,2,224.66
1990,8,1,228.86
1990,7,31,227.87
1990,7,30,225.14
1990,7,27,226.63
1990,7,26,225.84
1990,7,25,225.67
1990,7,24,225.26
1990,7,23,227.37
1990,7,20,228.68
1990,7,19,228.66
1990,7,18,228.4
1990,7,17,229.17
1990,7,16,229.15
1990,7,13,230.2
1990,7,12,230.07
1990,7,11,229.32
1990,7,10,230.15
1990,7,9,230.03
1990,7,6,230.26
1990,7,5,230.81
1990,7,4,230.93
1990,7,3,228.76
1990,7,2,226.19
1990,6,29,225.71
1990,6,28,225.19
1990,6,27,222.91
1990,6,26,221.7
1990,6,25,220.71
1990,6,21,219.73
1990,6,20,218.45
1990,6,19,216.67
1990,6,18,217.38
1990,6,15,216.93
1990,6,14,215.79
1990,6,13,217.11
1990,6,12,218.23
1990,6,11,217.55
1990,6,8,218.8
1990,6,7,217.94
1990,6,6,218.44
1990,6,5,220.7
1990,6,1,216.26
1990,5,31,215.52
1990,5,30,214.6
1990,5,29,213.9
1990,5,28,216.23
1990,5,25,213.06
1990,5,23,210.15
1990,5,22,208.63
1990,5,21,207.54
1990,5,18,206.99
1990,5,17,206.19
1990,5,16,203.43
1990,5,15,205.45
1990,5,14,206.1
1990,5,11,203.77
1990,5,10,200.82
1990,5,9,198.74
1990,5,8,195.03
1990,5,7,194.41
1990,5,4,192.95
1990,5,3,191.79
1990,5,2,191.26
1990,4,30,190.89
1990,4,27,192.95
1990,4,26,194.38
1990,4,25,193.56
1990,4,24,193.91
1990,4,23,196
1990,4,20,196.06
1990,4,19,193.51
1990,4,18,192.77
1990,4,17,190.67
1990,4,12,188.92
1990,4,11,188.9
1990,4,10,189.55
1990,4,9,189.68
1990,4,6,189.2
1990,4,5,187.3
1990,4,4,187.36
1990,4,3,186.27
1990,4,2,184.99
1990,3,30,187.88
1990,3,29,189.07
1990,3,28,190
1990,3,27,190.6
1990,3,26,191.08
1990,3,23,190.69
1990,3,22,191.03
1990,3,21,190.69
1990,3,20,188.76
1990,3,19,187.81
1990,3,16,189.71
1990,3,15,190.2
1990,3,14,189.68
1990,3,13,189.67
1990,3,12,190.95
1990,3,9,192
1990,3,8,191.91
1990,3,7,193.15
1990,3,6,193.58
1990,3,5,192.97
1990,3,2,193.21
1990,3,1,193.97
1990,2,28,195.72
1990,2,27,194.91
1990,2,26,191.9
1990,2,23,193.33
1990,2,22,194.08
1990,2,21,188.78
1990,2,20,189.47
1990,2,19,192.25
1990,2,16,196.93
1990,2,15,194.34
1990,2,14,198.42
1990,2,13,200.21
1990,2,12,205.46
1990,2,9,209.13
1990,2,8,210.38
1990,2,7,210.21
1990,2,6,212.79
1990,2,5,214.02
1990,2,2,213.01
1990,2,1,211.09
1990,1,31,209.26
1990,1,30,207.19
1990,1,29,207.19
1990,1,26,206.98
1990,1,25,206.58
1990,1,24,202.71
1990,1,23,206.92
1990,1,22,207.82
1990,1,19,210.32
1990,1,18,212.97
1990,1,17,215.81
1990,1,16,211.77
1990,1,15,215.52
1990,1,12,218.96
1990,1,11,219.22
1990,1,10,218.96
1990,1,9,219.73
1990,1,8,215.62
1990,1,5,214.36
1990,1,4,211.82
1990,1,3,208.44
1990,1,2,206.69
1989,12,29,208.48
1989,12,28,207.85
1989,12,27,203.91
1989,12,22,201.28
1989,12,21,201.83
1989,12,20,201.59
1989,12,19,200.6
1989,12,18,200.61
1989,12,15,202.44
1989,12,14,201.2
1989,12,13,200.64
1989,12,12,197.49
1989,12,11,195.68
1989,12,8,194.69
1989,12,7,191.79
1989,12,6,190.49
1989,12,5,188.87
1989,12,4,187.84
1989,12,1,189.21
1989,11,30,191.26
1989,11,29,190.41
1989,11,28,187.93
1989,11,27,184.03
1989,11,24,182.42
1989,11,23,182.54
1989,11,22,181.74
1989,11,21,184.76
1989,11,20,187.35
1989,11,17,186.25
1989,11,16,190.45
1989,11,15,190.46
1989,11,14,193.98
1989,11,13,197.99
1989,11,10,198.04
1989,11,9,199.3
1989,11,8,197.55
1989,11,7,195.52
1989,11,6,197.13
1989,11,3,196.94
1989,11,2,198.47
1989,11,1,197.52
1989,10,31,195.01
1989,10,30,197.62
1989,10,27,199.74
1989,10,26,201.37
1989,10,25,200.46
1989,10,24,202.8
1989,10,23,204.92
1989,10,20,206.87
1989,10,19,206.89
1989,10,18,203.35
1989,10,17,203.06
1989,10,16,197.08
1989,10,13,212.41
1989,10,12,212.85
1989,10,11,213.37
1989,10,10,212.06
1989,10,9,211.42
1989,10,6,211.07
1989,10,5,210.45
1989,10,4,210.84
1989,10,3,208.79
1989,10,2,208.55
1989,9,29,208.83
1989,9,28,207.93
1989,9,27,206.31
1989,9,26,204.73
1989,9,25,204.45
1989,9,22,206.95
1989,9,21,207.95
1989,9,20,206.06
1989,9,19,207.54
1989,9,18,209.51
1989,9,15,210.81
1989,9,14,209.77
1989,9,13,211.13
1989,9,12,213.03
1989,9,11,214.5
1989,9,8,215.38
1989,9,7,213.54
1989,9,6,213.82
1989,9,5,214.46
1989,9,4,213.53
1989,9,1,216.86
1989,8,31,218.49
1989,8,30,217.43
1989,8,29,217.96
1989,8,28,219.2
1989,8,25,217.58
1989,8,24,214.16
1989,8,23,211.88
1989,8,22,212.33
1989,8,21,215.91
1989,8,18,217.8
1989,8,17,218.86
1989,8,16,222.04
1989,8,15,219.06
1989,8,14,216.93
1989,8,11,216.72
1989,8,10,217.14
1989,8,9,214.22
1989,8,8,213.61
1989,8,7,211.08
1989,8,4,212.09
1989,8,3,212.3
1989,8,2,213.06
1989,8,1,212.05
1989,7,31,211.59
1989,7,28,210.99
1989,7,27,210.84
1989,7,26,210.15
1989,7,25,209.05
1989,7,24,208.53
1989,7,21,207.91
1989,7,20,207.99
1989,7,19,207.2
1989,7,18,205.92
1989,7,17,205.74
1989,7,14,206.07
1989,7,13,206.46
1989,7,12,204.82
1989,7,11,203.04
1989,7,10,201.64
1989,7,7,201.01
1989,7,6,200.09
1989,7,5,198.55
1989,7,4,197.61
1989,7,3,196.51
1989,6,30,197.59
1989,6,29,198.31
1989,6,28,199.42
1989,6,27,198.3
1989,6,26,197.41
1989,6,22,195.72
1989,6,21,196.3
1989,6,20,195.6
1989,6,19,196.27
1989,6,16,197.08
1989,6,15,196.25
1989,6,14,196.42
1989,6,13,193.95
1989,6,12,192.63
1989,6,9,192.62
1989,6,8,191.74
1989,6,7,189.68
1989,6,6,188.86
1989,6,5,189.09
1989,6,2,189.88
1989,6,1,189.25
1989,5,31,189.41
1989,5,30,190.74
1989,5,29,190.74
1989,5,26,190.16
1989,5,25,189.94
1989,5,24,188.5
1989,5,23,189.37
1989,5,22,190.5
1989,5,19,188.43
1989,5,18,186.93
1989,5,17,185.68
1989,5,16,184.84
1989,5,12,183.15
1989,5,11,183.07
1989,5,10,182.75
1989,5,9,182.88
1989,5,8,183.72
1989,5,5,183.88
1989,5,3,183.72
1989,5,2,183.81
1989,4,28,184.35
1989,4,27,184.42
1989,4,26,183.97
1989,4,25,181.62
1989,4,24,179.84
1989,4,21,178.63
1989,4,20,179.18
1989,4,19,178.74
1989,4,18,177.54
1989,4,17,179.33
1989,4,14,178.91
1989,4,13,180.91
1989,4,12,181.91
1989,4,11,181.03
1989,4,10,182.58
1989,4,7,185.36
1989,4,6,186.42
1989,4,5,186.62
1989,4,4,186.43
1989,4,3,185.85
1989,3,31,184.31
1989,3,30,184.72
1989,3,29,184.32
1989,3,28,183.04
1989,3,23,181.84
1989,3,22,181.19
1989,3,21,179.49
1989,3,20,181.78
1989,3,17,183.87
1989,3,16,182.85
1989,3,15,183.85
1989,3,14,184.32
1989,3,13,181.25
1989,3,10,181.07
1989,3,9,181.27
1989,3,8,181.59
1989,3,7,180.65
1989,3,6,178.59
1989,3,3,177.3
1989,3,2,176.65
1989,3,1,176.36
1989,2,28,176.02
1989,2,27,174.23
1989,2,24,176.59
1989,2,23,176.85
1989,2,22,178.01
1989,2,21,175.03
1989,2,20,173.41
1989,2,17,172.8
1989,2,16,171.89
1989,2,15,171.1
1989,2,14,171.66
1989,2,13,171.24
1989,2,10,172.56
1989,2,9,171.82
1989,2,8,171.07
1989,2,7,168.96
1989,2,6,170.75
1989,2,3,172.78
1989,2,2,172.6
1989,2,1,172.22
1989,1,31,171.76
1989,1,30,172.02
1989,1,27,170.45
1989,1,26,171.09
1989,1,25,170.11
1989,1,24,168.12
1989,1,23,167.82
1989,1,20,167.63
1989,1,19,167.19
1989,1,18,165.28
1989,1,17,165
1989,1,16,164.93
1989,1,13,165.48
1989,1,12,164.99
1989,1,11,164.89
1989,1,10,164.82
1989,1,9,163.22
1989,1,5,160.03
1989,1,4,157.09
1989,1,3,155.89
1989,1,2,152.67
1988,12,30,159.63
1988,12,29,159.9
1988,12,28,160.17
1988,12,27,159.07
1988,12,23,158.29
1988,12,22,158.17
1988,12,21,159.22
1988,12,20,158.33
1988,12,19,157.12
1988,12,16,157.76
1988,12,15,156.09
1988,12,14,156.1
1988,12,13,155.8
1988,12,12,155.02
1988,12,9,155.56
1988,12,8,154.28
1988,12,7,154.13
1988,12,6,154.29
1988,12,5,151.62
1988,12,2,150.04
1988,12,1,150.28
1988,11,30,149.08
1988,11,29,146.81
1988,11,28,145.49
1988,11,25,146.53
1988,11,24,149.03
1988,11,23,149.62
1988,11,22,148.2
1988,11,21,147.1
1988,11,18,146.43
1988,11,17,145.89
1988,11,16,146.18
1988,11,15,144.74
1988,11,14,144.98
1988,11,11,147.4
1988,11,10,148.92
1988,11,9,150.11
1988,11,8,150.29
1988,11,7,149.79
1988,11,4,151.01
1988,11,3,149.29
1988,11,2,149.47
1988,11,1,148.7
1988,10,31,148.01
1988,10,28,147.29
1988,10,27,147.34
1988,10,26,147.44
1988,10,25,147.12
1988,10,24,146.89
1988,10,21,146.17
1988,10,20,144.98
1988,10,19,144.13
1988,10,18,144.36
1988,10,17,145.13
1988,10,14,145.99
1988,10,13,144.11
1988,10,12,144.98
1988,10,11,145.25
1988,10,10,145.79
1988,10,7,144.85
1988,10,6,144.7
1988,10,5,143.43
1988,10,4,142.89
1988,10,3,142.63
1988,9,30,141.9
1988,9,29,141.32
1988,9,28,140.79
1988,9,27,141.24
1988,9,26,141.92
1988,9,23,141.91
1988,9,22,142.1
1988,9,21,140.32
1988,9,20,139.16
1988,9,19,138.58
1988,9,16,136.54
1988,9,15,136.98
1988,9,14,137.06
1988,9,13,137.1
1988,9,12,136.57
1988,9,9,135.44
1988,9,8,134.76
1988,9,7,134.52
1988,9,6,134.35
1988,9,5,133.48
1988,9,2,132.67
1988,9,1,132.6
1988,8,31,133.25
1988,8,30,132.07
1988,8,29,130.85
1988,8,26,131.35
1988,8,25,131.85
1988,8,24,133.46
1988,8,23,132.86
1988,8,22,134.77
1988,8,19,135.15
1988,8,18,134.98
1988,8,17,133.94
1988,8,16,133.56
1988,8,15,133.68
1988,8,12,135.18
1988,8,11,133.76
1988,8,10,135.02
1988,8,9,138.24
1988,8,8,139.98
1988,8,5,141.76
1988,8,4,141.87
1988,8,3,141.52
1988,8,2,141.47
1988,8,1,141.89
1988,7,29,139.92
1988,7,28,139.03
1988,7,27,138.86
1988,7,26,138.33
1988,7,25,138.01
1988,7,22,138.44
1988,7,21,138.7
1988,7,20,137.74
1988,7,19,136.63
1988,7,18,137
1988,7,15,136.69
1988,7,14,136.61
1988,7,13,136.74
1988,7,12,137.3
1988,7,11,137.13
1988,7,8,138.01
1988,7,7,137.65
1988,7,6,136.96
1988,7,5,135.52
1988,7,4,135.73
1988,7,1,135.65
1988,6,30,134.09
1988,6,29,134.68
1988,6,28,133.84
1988,6,27,135.73
1988,6,23,137.07
1988,6,22,136.2
1988,6,21,135.12
1988,6,20,136.4
1988,6,17,137.33
1988,6,16,138.16
1988,6,15,137.92
1988,6,14,136.55
1988,6,13,136.16
1988,6,10,137.03
1988,6,9,137.65
1988,6,8,136.95
1988,6,7,137.11
1988,6,6,137.47
1988,6,3,137.12
1988,6,2,137.48
1988,6,1,138.87
1988,5,31,137.47
1988,5,30,135.4
1988,5,27,135.19
1988,5,26,135.46
1988,5,25,134.78
1988,5,24,132.76
1988,5,20,132.77
1988,5,19,131.43
1988,5,18,132.3
1988,5,17,130.94
1988,5,16,129.95
1988,5,13,128.66
1988,5,11,128.78
1988,5,10,129.84
1988,5,9,129.71
1988,5,6,129.48
1988,5,5,129.21
1988,5,4,131.46
1988,5,3,132.24
1988,5,2,131.18
1988,4,29,130.61
1988,4,28,130.15
1988,4,27,132.05
1988,4,26,130.46
1988,4,25,129.17
1988,4,22,127.69
1988,4,21,127.77
1988,4,20,127.5
1988,4,19,126.83
1988,4,18,127.82
1988,4,15,129.73
1988,4,14,134.17
1988,4,13,134.27
1988,4,12,133.78
1988,4,11,133.28
1988,4,8,131.39
1988,4,7,130.53
1988,4,6,128.12
1988,4,5,126.59
1988,3,31,126.48
1988,3,30,127.02
1988,3,29,125.73
1988,3,28,124.33
1988,3,25,127.36
1988,3,24,130.77
1988,3,23,130.5
1988,3,22,129.38
1988,3,21,130.39
1988,3,18,131.27
1988,3,17,130.17
1988,3,16,130.94
1988,3,15,131.7
1988,3,14,129.79
1988,3,11,131.09
1988,3,10,131.35
1988,3,9,128.1
1988,3,8,126.65
1988,3,7,127.83
1988,3,4,127.18
1988,3,3,126.64
1988,3,2,125.24
1988,3,1,124.84
1988,2,29,122.52
1988,2,26,122.04
1988,2,25,121.72
1988,2,24,121.41
1988,2,23,124.19
1988,2,22,123.92
1988,2,19,122.72
1988,2,18,123.86
1988,2,17,124.97
1988,2,16,126.21
1988,2,15,124.87
1988,2,12,123.56
1988,2,11,123.13
1988,2,10,121.07
1988,2,9,119.96
1988,2,8,121.66
1988,2,5,121.78
1988,2,4,120.46
1988,2,3,120.04
1988,2,2,118.06
1988,2,1,119.34
1988,1,29,119.77
1988,1,28,117.59
1988,1,27,116.3
1988,1,26,118.56
1988,1,25,117.09
1988,1,22,115.35
1988,1,21,112.26
1988,1,20,110.9
1988,1,19,110.75
